"id"	"text"	"org"	"time"	"lang"
"62502980797_10153368480765798"	"Quote from one of our peer mentors:   By reflecting on my own experience with cancer and cancer treatment I would like to provide a reassuring listening ear and supportive advice to anyone going through this difficult time  (Catherine Abernethy).  Our peer mentoring programme provides one to one support by people who have personally experienced cancer.  To find out more go to http://www.actioncancer.org/How-We-Help/Support-and-Therapeutic-Services/Peer-Mentoring"	"Action Cancer"	1436194801	"en"
"62502980797_10156737698500798"	"Action Cancer MOT the MOT guys!   Charles Hurst Toyota and Action Cancer recently announced a yearlong partnership aimed at raising awareness and funds for the charity’s range of cancer prevention  early detection and support services  As part of our Male Cancer Awareness month this June  Health Promotion Officer  Anne Thompson  performs a blood pressure check on Matthew Morgan  Technician at Charles Hurst Toyota.   Any male aged 16+ can book a free health check with Action Cancer online at www.actioncancer.org/appointments or by calling 028 9080 3344.   Read more at: http://www.actioncancer.org/About-Us/News-Media/News/Action-Cancer-MOT-the-MOT-guys!  #ActionCancer #SavingLivesSupportingPeople #malecancerawareness #mot #healthcheck"	"Action Cancer"	1529938801	"en"
"301522759885516_817657568272030"	"Please show your support to Boots Bangor and their Charity pub quiz with Macmillan tomorrow night at Pickie Bowling Club!"	"Macmillan NI"	1426260319	"en"
"141654136830_10154064927126831"	"Pick up a book on World Book Day and help support local families affected by cancer.  To celebrate World Book Day on Thursday 2nd March  we re encouraging as many local schools as possible to dive in to the magical world of reading.  Our Read On campaign  sponsored by EUROSPAR NI VIVO Northern Ireland  is the perfect way to get children and young people reading for fun  whilst also doing something worthwhile to support local children with cancer.   A pupil from Glengormley High School who took part in Read On said:  “We did a sponsored reading week to raise money for children with cancer and their families. I enjoyed doing it because I know I am doing something good for young people living with cancer and I love to know that I am helping children who could be my age. I think everyone should do it and make a difference.”  Sign up now: http://www.cancerfundforchildren.com/event/readon/  #ReadOn #SchoolsFundraising #WorldBookDay"	"Cancer Fund For Children"	1485799200	"en"
"62502980797_10155709719770798"	"APPOINTMENTS AVAILABLE SATURDAY 19TH AUGUST.   FREE Breast Screening available for NI women age 40-49 & 70+  This service is provided in Action Cancer House  Belfast.  Appointments take less than 10minutes.   Why not book in online now!  www.actioncancer.org/appointments  Or call us on: 02890 803344"	"Action Cancer"	1502989200	"en"
"141654136830_10153475328761831"	"We had a fantastic time at our Volunteer Celebration Night at Stormont Estate on Wednesday. It was wonderful meeting over 40 of our inspirational volunteers and we hope everyone had a great evening! We couldn t do what we do without you. Thank you!"	"Cancer Fund For Children"	1465547401	"en"
"141654136830_10152146479146831"	"Has all this sunshine got you thinking about faraway places? Dream of Africa & then make it a reality! http://www.cancerfundforchildren.com/event/african-tribal-trek/ http://ow.ly/i/6k8nn"	"Cancer Fund For Children"	1406142002	"en"
"301522759885516_1043621159009002"	"Everyone at Macmillan NI would like to say a Huge Thank You and Congratulations to our fabulous volunteer in Limavady  Malcolm Stuart. Malcolm was recently presented with this year s Douglas Macmillan Award by our lovely Area Fundraising Manager Lisa McGrogan in recognition of his continued hard work  commitment and passion. Malcolm is always looking for support in Limavady and people to help him with all of the fundraising events in the area. If you re interested in helping him contact Maria via private message."	"Macmillan NI"	1467046949	"en"
"267048219986944_1136924496332641"	"Heritage Lottery Fund – Heritage Enterprise Programme  Heritage Enterprise supports enterprising community organisations across the UK to rescue neglected historic buildings and sites and unlock their economic potential can apply for a grant from £100 000 to £5 million. A Heritage Enterprise grant you can breathe new life into historic sites by repairing  adapting and giving them a productive new use. By funding much of the repair costs the Heritage Lottery Fund hope to encourage private developers to work with community organisations to deliv-er commercially viable schemes.  For more information on the programme and how to apply please visit:   www.hlf.org.uk/HowToApply/programmes/Pages/Heritage_Enterprise.aspx#.UuYpQhdFDIV The next deadline is Thursday 10 December 2015 for a decision in March 2016."	"Supporting Communities"	1448461324	"en"
"254543154597970_1142851419100468"	"string"	"MP STHLM"	1465884423	"en"
"62502980797_10152682900665798"	"We are thrilled that our men s health Ambassador Carl Frampton is now IBF Super Bantamweight World Champion! Congratulations Carl!  Here he is with a video message encouraging men to beat the odds against cancer.  Book a M.O.T. health check online at www.actioncancer.org or call 028 9080 3344.    "	"Action Cancer"	1410166968	"en"
"141654136830_10153018333966831"	"Want to become a Bog Runner? If so be quick as the official closing date for #BogRun registrations is Wednesday 7th October at 11pm! To sign up visit http://bit.ly/BogRunSignUp"	"Cancer Fund For Children"	1443799800	"en"
"141654136830_10154401795696831"	"A huge good luck to our amazing Inca Trail trekkers  who today headed off on their travels to Peru  to explore the mystical ruins of Machu Picchu.  The group have already raised thousands to support local families affected by cancer  and are all very much looking forward to the challenge ahead!  A huge congratulations on your fundraising so far and best of luck on the trek. It will definitely be the adventure of a lifetime!"	"Cancer Fund For Children"	1496950774	"en"
"301522759885516_907389079298878"	"The fabulous staff  parents and pupils pulled out all the stops for Oakgrove Integrated Primary Schools annual coffee morning!!"	"Macmillan NI"	1443174689	"en"
"301522759885516_913969325307520"	"A massive Thank You to the Coleman family who donated a fantastic £1100 to Macmillan Cancer Support at Craigavon Area Hospital last week in memory of their father Tommie Coleman from Crossmaglen who died on 20th October last year"	"Macmillan NI"	1444667854	"en"
"267048219986944_1189709707720786"	"Participants Needed!! http://supportingcommunities.org/latest-news/2016/2/15/participants-needed"	"Supporting Communities"	1455550908	"en"
"330208406992911_2208743929139340"	"Delighted to support Cool FM and Cash for Kids NI - lots of presents donated by our staff! #missionchristmas"	"Open College Network NI"	1513172528	"en"
"62502980797_10156241907745798"	"ARE YOU UP FOR A CHALLENGE?🥊🥊  Registrations are now open for the next All Star White Collar Boxing event on Saturday 24th March at the Europa Hotel.   Do you want to get fitter  stronger and healthier and at the same time raise money for Action Cancer? Participants will complete an 8 week training camp  then star in a Vegas style boxing fight night!  To find out how you can take part and train with World Boxing Champion Brian Magee at Magee Health and Fitness  Belfast  come along to the information night at the gym on Tuesday 16th January at 8pm.   Alternatively  to sign up now  phone Magee Health and Fitness on 028 9061 3333."	"Action Cancer"	1516039201	"en"
